uniqueID,UniqueLakeName,StudyID,Year,Month,Lat,Lon,LakeName,ChlValues,TP,TN,DOC,DO,LakeVolume,SurfaceArea,Depth.mean,Depth.max,Secchi,pH,HydroLAKES.Hylak_id,,Pro1,Pro2,Pro3,Pro4,Pro5,Pro6,Pro7,Pro8,Pro9,Pro10,Pro11,Pro12,Pro13,Pro14,Pro15,Pro16,Pro17,Population,Lake_area,Wshd_area,Buffer_size,Final_area,Country,NonHydroLakesWithAtLeastHalfWater,MostRecentMaxMonthOrMedianYear,Total_LU_Cells
newid003531,L0579,repo7,2007,,33.88536,-94.93952,984,0.0326,,,,,,0.1044,,,,,,,0,0,0,0,0,0,0,0,0.333333333,0.518518519,0,0.111111111,0,0.037037037,0,0,0,70.24980927,0.1044,,1,3.136548491,United States of America,0,1,27
newid003532,L0580,2965,2001,,33.8962029,-96.6484426,Lake Texoma,0.032,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.107142857,0.035714286,0.428571429,0,0,0,0,0.035714286,0.392857143,314.4621277,,,1,3.136548491,United States of America,0,1,28
newid003533,L0582,repo7,2007,,33.98048,-98.70993,2996,0.0166,,,,,,0.8393,,,,,1062099,,0,0,0,0,0,0,0.020408163,0,0,0.959183673,0,0,0.020408163,0,0,0,0,1890.627319,0.82,23.5,1.89462646,20.29231024,United States of America,0,1,98
newid003534,L0583,repo7,2012,,33.99945,-80.93054,105,0.0293,,,,,,0.0558,,,,,,,0,0,0,0,0,0,0,0.44,0.28,0,0,0,0.28,0,0,0,0,1728.199219,0.0558,,1,3.136548491,United States of America,0,1,25
newid003535,L0584,repo7,2012,,34.00226,-89.76264,116,0.0064,,,,,,0.2368,,,,,1062066,,0,0.03030303,0,0.333333333,0,0,0,0.484848485,0.03030303,0.090909091,0,0.03030303,0,0,0,0,0,19.3152504,0.17,0.9,1,5.676431288,United States of America,0,1,33
newid003537,L0585,repo7,2007,,34.00633,-87.3161,203,0.0008,,,,,,4.7199,,,,,,,0.012403101,0,0,0.285271318,0.093023256,0,0,0.587596899,0.015503876,0.004651163,0.001550388,0,0,0,0,0,0,2691.610596,4.7199,,6.296627978,124.3563812,United States of America,0,1,645
newid003538,L0586,repo7,2012,,34.03146,-109.4428,157,0.2412,,,,,,0.1728,,,,,,,0,0,0,0,0,0,0,0.2,0.08,0.72,0,0,0,0,0,0,0,37.06959534,0.1728,,1,3.136548491,United States of America,0,1,25
newid003539,L0587,repo7,2007,,34.03321,-109.4367,1151,0.0137,,,,,,0.5685,,,,,1062024,,0,0,0,0,0,0,0,0.279883382,0.014577259,0.688046647,0,0,0,0,0,0,0.017492711,154.2016144,0.41,89,4.268437699,72.59501148,United States of America,0,1,343
newid003540,L0588,repo7,2007,,34.12004,-91.56105,80,0.0606,,,,,,0.798,,,,,1061933,,0,0.019230769,0,0,0,0,0,0,0.019230769,0.153846154,0.019230769,0.75,0,0,0,0,0.038461538,10.25338268,0.75,8.4,1,9.835297421,United States of America,0,1,52
newid003541,L0589,repo7,2012,,34.12916,-84.63402,104,0.005,,,,,,35.1142,,,,,9403,,0,9.04E-05,0,0.22227244,0.036427732,0,0,0.520292868,0.072493899,0.010485402,0.004248396,0.00262135,0.129892434,0,0,0,0.001175088,840147.625,36.21,2901.3,18.42101944,2373.193118,United States of America,0,1,11063
newid003543,L0590,repo7,2007,,34.14749,-85.79186,2831,0.0376,,,,,,113.8434,,,,,113199,,0,0.005208333,0,0.020833333,0.010416667,0,0,0.4375,0.177083333,0.072916667,0.119791667,0.046875,0,0.005208333,0,0,0.104166667,1405.986938,9.65,38.2,1.54545333,40.56336845,United States of America,0,1,192
newid003544,L0591,repo7,2007,,34.15365,-109.3064,127,0.0059,,,,,,0.3586,,,,,1061878,,0,0,0,0,0,0,0,0,0,0.916666667,0,0,0.011904762,0,0,0,0.071428571,278.6265564,0.33,20.1,1.957394308,17.15889101,United States of America,0,1,84
newid003545,L0592,repo7,2007,,34.16579,-89.91162,444,0.0103,,,,,,0.044,,,,,,,0,0,0,0,0,0,0,0.8,0.08,0.12,0,0,0,0,0,0,0,277.2354736,0.044,,1,3.136548491,United States of America,0,1,25
newid003546,L0593,2993,1995,,34.1775,-85.6287141,Weiss,0.03,0.102,0.46,,,,112.47,3.1,,0.77,,,,0.004828974,0,0,0.238229376,0.031629779,0,0,0.493682093,0.137867203,0.023501006,0.024627767,0.021649899,0.004346076,0.005231388,0,0.000160966,0.014245473,54730.54688,112.47,,28.81630535,2604.525423,United States of America,0,1,12425
newid003547,L0594,repo7,2007,,34.18075,-110.0008,1577,0.0043,,,,,,0.53,,,,,1061835,,0,0,0,0,0,0,0,0.332425068,0.557220708,0.096730245,0,0,0.005449591,0,0,0,0.008174387,13226.09375,0.59,191.3,6.320439215,155.537657,United States of America,0,1,734
newid003548,L0595,repo7,2007,,34.21453,-94.21467,500,0.0131,,,,,,3.922,,,,,113186,,0.003028009,0.000378501,0,0.119227858,0.158591976,0,0,0.630204391,0.051854656,0.036336109,0,0.000378501,0,0,0,0,0,2680.367188,4.95,713.1,10.8854328,566.1236242,United States of America,0,1,2642
newid003550,L0596,repo7,2012,,34.22557,-86.83922,102,0.01,,,,,,0.7295,,,,,1061807,,0,0.017241379,0,0,0,0,0,0.379310345,0.534482759,0.051724138,0,0.017241379,0,0,0,0,0,2111.884277,0.38,13.3,1.317678643,11.72311208,United States of America,0,1,58
newid003551,L0597,repo7,2012,,34.22839,-96.41856,288,0.0031,,,,,,0.0512,,,,,,,0,0,0,0,0,0,0,0,0.52,0.48,0,0,0,0,0,0,0,78.2806778,0.0512,,1,3.136548491,United States of America,0,1,25
newid003552,L0598,1243,2009,,34.230057,-6.681205,Lake Sidi Boughaba,0.0351,,,,,,,,,,9.95,1372986,,0,0,0,0,0,0,0,0,0,0.6,0.175,0,0.075,0,0,0,0.15,18786.32813,0.33,3.2,1,7.33559962,Morocco,0,1,40
newid003555,L0599,repo7,2007,,34.24558,-113.5794,61,0.0066,,,,,,5.7233,,,,,9397,,0,0,0,0,0,0,0.809118405,0,0.001501064,0.067749524,0,0.001052985,0.000940966,0,0,0.119300997,0.000336059,7327.500977,11.18,11967,52.47390299,9582.355847,United States of America,0,1,44635
newid003556,L0600,repo7,2007,,34.25648,-117.1854,373,0.0007,,,,,,3.0234,,,,,113176,,0.075,0,0,0,0,0,0.0125,0,0.2375,0.2875,0.3125,0,0,0,0,0,0.075,8318.845703,2.31,15.8,1.136786808,16.2545774,United States of America,0,1,80
newid003557,L0601,repo7,2007,,34.27511,-110.0619,809,0.003,,,,,,0.6137,,,,,1061760,,0,0,0,0,0,0.001716738,0.003433476,0.01888412,0.379399142,0.581974249,0,0,0.00944206,0,0,0,0.005150215,14979.7666,0.3,318.2,8.310219084,246.6728817,United States of America,0,1,1165
newid003559,L0602,repo7,2012,,34.28727,-97.16629,119,0.0388,,,,,,1.6074,,,,,113170,,0,0,0,0,0,0,0.012987013,0,0.032467532,0.948051948,0.006493506,0,0,0,0,0,0,574.0732422,1.43,37.6,2.173616079,31.32885225,United States of America,0,1,154
newid003560,L0603,repo7,2012,,34.3144,-88.5924,128,0.0086,,,,,,0.0781,,,,,,,0,0,0,0.192307692,0,0,0,0.769230769,0,0.038461538,0,0,0,0,0,0,0,365.4658508,0.0781,,1,3.136548491,United States of America,0,1,26
newid003561,L0604,repo7,2007,,34.32056,-80.62827,1001,0.0053,,,,,,0.1109,,,,,1061717,,0.00625,0,0,0.05,0.153125,0,0,0.76875,0.003125,0.003125,0,0.00625,0.003125,0,0,0,0.00625,3309.94165,0.11,83.8,4.350087551,66.87370863,United States of America,0,1,320
newid003562,L0605,repo7,2012,,34.35666,-81.76221,104,0.0201,,,,,,0.0484,,,,,,,0.037037037,0,0,0.037037037,0.407407407,0,0,0.518518519,0,0,0,0,0,0,0,0,0,28.11160088,0.0484,,1,3.136548491,United States of America,0,1,27
newid003564,L0606,repo7,2012,,34.36151,-109.3652,107,0.0104,,,,,,5.2923,,,,,113156,,0,0,0,0,0,0,0.032046231,0.000131337,0.000656685,0.953769372,0,0,0.004596795,0,0,0.008011558,0.000788022,4266.987793,2.67,2068.7,21.41513442,1629.915143,United States of America,0,1,7614
newid003565,L0607,repo7,2007,,34.36882,-97.28183,408,0.0057,,,,,,0.8285,,,,,1061674,,0,0,0,0,0,0,0.014285714,0,0.078571429,0.907142857,0,0,0,0,0,0,0,55.15909576,0.71,33.7,2.33064288,28.5302326,United States of America,0,1,140
newid003567,L0608,repo7,2012,,34.37395,-98.33865,122,0.0156,,,,,,0.5122,,,,,1061666,,0,0,0,0,0,0,0.041666667,0,0,0.9375,0,0.020833333,0,0,0,0,0,50.47062683,0.19,10.6,1.427141847,8.992713946,United States of America,0,1,48
newid003569,L0609,repo7,2012,,34.41721,-89.79697,106,0.0258,,,,,,124.5903,,,,,821,,0.001131222,6.28E-05,0,0.305241327,0.014203117,0,0,0.440987934,0.10809452,0.044934641,0.00043992,0.036827552,0.004776269,0.008295626,0,0,0.035005028,90769.28125,118.58,3961.3,23.18462871,3416.69681,United States of America,0,1,15912
newid003570,L0610,repo7,2007,,34.42023,-111.0897,2217,0.0028,,,,,,0.2414,,,,,,,0.037037037,0,0,0,0,0,0,0.740740741,0.222222222,0,0,0,0,0,0,0,0,0,0.2414,,1,3.136548491,United States of America,0,1,27
newid003572,L0611,repo7,2012,,34.4348,-93.09425,103,0.0049,,,,,,24.2892,,,,,9387,,0.003505755,6.61E-05,0,0.114234687,0.152996428,0,0,0.652996428,0.011509459,0.009326631,0.019976187,0.000727609,0.010384972,0,0,0,0.024275698,138233.1406,21.07,3763.7,26.49346843,3240.132803,United States of America,0,1,15118
newid003573,L0612,repo7,2007,,34.45198,-92.93825,436,0.0182,,,,,,5.0011,,,,,113144,,0.007832187,6.81E-05,0,0.103384867,0.120888102,0,0,0.722876796,0.009739154,0.010692638,0.008104611,0.00102159,0.010760744,0,0,0,0.004631206,151130.0313,4.62,3996.2,28.22228433,3146.735704,United States of America,0,1,14683
newid003574,L0613,repo7,2007,,34.45201,-84.28783,1711,0.0043,,,,,,0.1036,,,,,1061611,,0,0,0,0.758064516,0.048387097,0,0,0.129032258,0,0,0,0.032258065,0.016129032,0,0,0,0.016129032,1696.271851,0.1,14.3,1.715761641,11.96035887,United States of America,0,1,62
newid003575,L0614,repo7,2007,,34.48858,-96.9814,4610,0.0054,,,,,,0.2676,,,,,1061573,,0,0.02173913,0,0,0,0,0,0,0.130434783,0.782608696,0,0.02173913,0.043478261,0,0,0,0,1781.499756,0.22,9.4,1.231696864,8.233917432,United States of America,0,1,46
newid003576,L0615,repo7,2012,,34.49802,-117.2662,156,0.031,,,,,,0.7684,,,,,1061554,,0,0,0,0,0,0,0.576634512,0,0.000714541,0.006788139,0,0,0.304394427,0,0,0.109324759,0.002143623,324793.9063,0.44,751.3,13.18981784,599.3835034,United States of America,0,1,2799
newid003577,L0616,repo7,2007,,34.51894,-98.88133,180,0.0306,,,,,,4.1647,,,,,113130,,0,0,0,0,0,0,0.003241491,0,0,0.990275527,0,0.001620746,0,0,0,0.004862237,0,54.04592896,2.72,155.8,4.960682576,130.2274822,United States of America,0,1,617
newid003578,L0617,repo7,2007,,34.51996,-97.81889,756,0.011,,,,,,0.81,,,,,113129,,0,0,0,0,0,0,0.016129032,0,0,0.943548387,0.016129032,0.024193548,0,0,0,0,0,136.5795135,1.32,26.9,1.978185858,24.70571915,United States of America,0,1,124
newid003579,L0618,repo7,2007,,34.5242,-96.50308,1240,0.0289,,,,,,0.3813,,,,,1061529,,0,0.007874016,0,0.015748031,0,0,0,0,0.68503937,0.283464567,0,0.007874016,0,0,0,0,0,59.139534,0.16,32.6,2.604952941,26.05074877,United States of America,0,1,127
newid003582,L0619,repo7,2012,,34.53654,-92.27022,101,0.0524,,,,,,1.0578,,,,,1061512,,0,0.025,0,0.5,0.225,0,0,0.1,0.025,0.075,0,0.025,0,0,0,0,0.025,714.027771,0.48,4.8,1,6.981468668,United States of America,0,1,40
newid003583,L0620,repo7,2007,,34.53808,-111.2045,1129,0.0043,,,,,,1.1841,,,,,,,0,0,0,0,0,0,0,0.928571429,0.071428571,0,0,0,0,0,0,0,0,0.203589201,1.1841,,1,3.136548491,United States of America,0,1,28
newid003584,L0621,repo7,2012,,34.54502,-84.3692,118,0.0014,,,,,,0.1806,,,,,1061500,,0,0,0,0.806451613,0,0,0,0.064516129,0,0,0,0.064516129,0.032258065,0,0,0,0.032258065,96.26249695,0.14,0.9,1,5.447605715,United States of America,0,1,31
newid003585,L0622,repo7,2007,,34.55064,-118.1208,1141,0.0102,,,,,,0.9216,,,,,1061486,,0,0,0,0,0,0,0.470588235,0,0.019607843,0.137254902,0,0,0.215686275,0,0,0.039215686,0.117647059,9784.871094,0.69,10.6,1.279832154,9.835024492,United States of America,0,1,51
newid003586,L0623,repo7,2007,,34.56755,-96.87938,1432,0.0052,,,,,,0.1261,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.82651329,0.1261,,1,3.136548491,United States of America,0,1,25
newid003587,L0624,repo7,2007,,34.57061,-96.23836,472,0.0192,,,,,,1.5897,,,,,1061463,,0,0.008333333,0,0,0,0,0,0,0.275,0.708333333,0,0.008333333,0,0,0,0,0,202.6824036,0.97,28.6,1.835646247,25.01249232,United States of America,0,1,120
newid003588,L0625,119,2015,10,34.5792366,117.2440957,Weishan Lake,0.0074,,,,,,,,,,,1388,,0,0,0,3.50E-05,6.12E-05,0,1.75E-05,3.50E-05,0.029129777,0.018843024,0.020512327,0.818876236,0.087266975,0.004614618,0,4.37E-05,0.020564766,17564954,175.3,27576.2,79.90597947,24538.49579,China,0,1,114419
newid003589,L0626,repo7,2007,,34.58721,-112.4185,1593,0.0063,,,,,,0.6146,,,,,1061438,,0,0,0,0,0,0.022883295,0.288329519,0,0.125858124,0.482837529,0,0,0.066361556,0,0,0,0.013729977,28127.45313,0.43,113.4,4.905320738,92.86016644,United States of America,0,1,437
newid003590,L0627,repo7,2007,,34.58938,-96.60528,4929,0.0383,,,,,,0.1708,,,,,,,0,0,0,0,0,0,0,0,0.730769231,0.269230769,0,0,0,0,0,0,0,32.81056213,0.1708,,1,3.136548491,United States of America,0,1,26
newid003591,L0628,repo7,2007,,34.59441,-97.68636,152,0.0052,,,,,,3.9956,,,,,113113,,0,0,0,0,0,0,0.004950495,0,0,0.962871287,0.024752475,0.007425743,0,0,0,0,0,246.4635468,4.8,99.1,3.157377313,85.26384429,United States of America,0,1,404
newid003592,L0629,repo7,2012,,34.60031,-92.50045,111,0.0239,,,,,,0.0206,,,,,,,0,0,0,0,0,0,0,0.678571429,0,0,0,0,0.321428571,0,0,0,0,5035.121094,0.0206,,1,3.136548491,United States of America,0,1,28
newid003594,L0630,repo7,2012,,34.60509,-112.4369,102,0.0323,,,,,,1.1918,,,,,1061426,,0,0,0,0,0,0.015444015,0.308880309,0,0.115830116,0.478764479,0,0,0.057915058,0,0,0,0.023166023,15277.83496,0.51,65.9,3.609706729,54.56550108,United States of America,0,1,259
newid003595,L0631,repo7,2007,,34.62968,-97.08994,3480,0.0389,,,,,,0.1491,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.1184845,0.1491,,1,3.136548491,United States of America,0,1,26
newid003596,L0632,repo7,2012,,34.64336,-97.85433,292,0.0911,,,,,,0.4078,,,,,1061367,,0,0,0,0,0,0,0.019607843,0,0,0.950980392,0,0.029411765,0,0,0,0,0,165.0037231,0.23,24.7,2.201933826,20.33776687,United States of America,0,1,102
newid003597,L0633,repo7,2012,,34.65396,-88.73232,113,0.0036,,,,,,0.6373,,,,,1061350,,0,0.023255814,0,0.418604651,0,0,0,0.325581395,0.139534884,0.069767442,0,0.023255814,0,0,0,0,0,187.0363464,0.56,4.1,1,7.871226587,United States of America,0,1,43
newid003598,L0634,repo7,2012,,34.67107,-96.65185,285,0.0217,,,,,,0.0689,,,,,,,0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,34.54392624,0.0689,,1,3.136548491,United States of America,0,1,28
newid003599,L0635,repo4,2015,,34.72,32.99,Polemidia,0.0015,0.19,0.6,,,,,,,3.7,,,,0,0,0,0,0,0,0.125,0,0.041666667,0.833333333,0,0,0,0,0,0,0,14728.16016,,,1,3.136548491,Cyprus,0,1,24
newid003601,L0636,repo7,2012,,34.75448,-90.12229,107,0.0256,,,,,,39.0784,,,,,9378,,0.000210881,0.000105441,0,0.087410375,0.000948967,0,0,0.212990299,0.235449178,0.097427246,0.0085407,0.295655841,0.012231126,0.017714045,0,0,0.0313159,146940.375,39.42,2585.1,19.64072169,2034.885033,United States of America,0,1,9484
newid003602,L0637,repo7,2007,,34.7223,-83.11205,319,0.0045,,,,,,1.0073,,,,,,,0,0,0,0.166666667,0.041666667,0,0,0.541666667,0.25,0,0,0,0,0,0,0,0,320.5791931,1.0073,,1,3.136548491,United States of America,0,1,24
newid003604,L0638,repo7,2012,,34.72951,-97.77309,132,0.0038,,,,,,0.1449,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.348530769,0.1449,,1,3.136548491,United States of America,0,1,28
newid003605,L0639,repo7,2007,,34.73429,-99.69531,1488,0.1146,,,,,,0.13,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.13,,1,3.136548491,United States of America,0,1,25
newid003606,L0640,repo4,2015,,34.73955556,32.55866667,Asprokremmos Reservoir,0.0011,0.25,0.5,,,,,,,2.7,,1372397,,0,0,0,0,0,0,0,0,0.028402367,0.49704142,0.001183432,0.29112426,0.022485207,0,0,0.001183432,0.158579882,6071.914063,0.77,221,6.851374879,179.9087146,Cyprus,0,1,845
newid003607,L0641,repo4,2015,,34.74636111,32.92194444,Kouris Reservoir,0.003,0.11,0.6,,,,,,,3.5,,174655,,0,0,0,0,0,0,0.07960199,0,0.303482587,0.567164179,0,0.01907131,0.025704809,0,0,0.000829187,0.004145937,66387.73438,1.8,312.3,7.321650937,257.2060685,Cyprus,0,1,1206
newid003608,L0642,repo7,2007,,34.78754,-111.2309,873,0.01,,,,,,0.4938,,,,,1061141,,0,0,0,0,0,0,0,0,0.314285714,0.428571429,0,0,0,0,0,0.085714286,0.171428571,0,0.36,0.7,1,6.139999033,United States of America,0,1,35
newid003610,L0644,repo7,2007,,34.80731,-84.26597,943,0.0023,,,,,,13.4126,,,,,,,0,0,0,0.583680762,0.248957713,0,0,0.138773079,0.007742704,0.005360334,0.009529482,0,0.003573556,0,0,0,0.00238237,10232.87695,13.4126,,10.39126808,338.6796518,United States of America,0,1,1679
newid003611,L0645,repo7,2007,,34.83841,-87.9467,1044,0.0184,,,,,,168.193,,,,,817,,0.001605924,3.06E-06,0,0.27658968,0.030601424,3.06E-06,3.06E-06,0.373637723,0.154821448,0.035783899,0.00447452,0.084534711,0.007140843,0.026635652,0,2.76E-05,0.004137398,2183371,155.68,84924.9,127.2939315,70003.3856,United States of America,0,1,326292
newid003612,L0646,repo7,2012,,34.87001,-84.27316,105,0.0009,,,,,,13.4126,,,,,113038,,0,0,0,0.57613967,0.178952473,0,0,0.215324927,0.010669253,0.004364694,0.007759457,0.000969932,0.003394762,0,0,0,0.00242483,15664.86523,9.38,574.2,8.810000432,442.432019,United States of America,0,1,2062
newid003613,L0647,repo7,2007,,34.88603,-79.68938,313,0.0151,,,,,,0.1562,,,,,1061018,,0,0,0,0,0,0,0,0.602739726,0.082191781,0,0,0.02739726,0.273972603,0,0,0,0.01369863,5895.133789,0.14,17.6,1.863284586,14.97509615,United States of America,0,1,73
newid003614,L0648,repo7,2007,,34.88623,-95.16322,4414,0.0121,,,,,,0.3589,,,,,,,0,0,0,0.12,0,0,0,0.88,0,0,0,0,0,0,0,0,0,45.4060173,0.3589,,1,3.136548491,United States of America,0,1,25
newid003615,L0650,repo7,2007,,34.90195,-94.7657,3320,0.0191,,,,,,13.524,,,,,9371,,0.030319437,7.73E-05,0,0.213860314,0.12004022,0,0,0.287570578,0.227009049,0.098615516,0.006342331,0.005955604,0.001237528,0.004408694,0,0,0.004563385,33684.34375,23.71,2613.4,25.35431293,2773.464472,United States of America,0,1,12929
newid003616,L0651,repo7,2007,,34.91384,-98.73028,284,0.0208,,,,,,0.1651,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.677245975,0.1651,,1,3.136548491,United States of America,0,1,25
newid003617,L0652,repo4,2015,,34.92888889,32.58938889,Kannaviou Reservoir,0.006,0.05,0.1,,,,,,,7.35,,,,0.04,0,0,0,0,0,0,0.04,0.28,0.48,0.04,0.12,0,0,0,0,0,68.38137817,,,1,3.136548491,Cyprus,0,1,25
newid003619,L0654,repo7,2012,,34.93309,-77.10308,104,0.0075,,,,,,3.8294,,,,,113030,,0.047524752,0.594059406,0,0.007920792,0.172277228,0,0,0.140594059,0,0,0,0.003960396,0.001980198,0,0,0,0.031683168,13.93279457,3.72,123.3,4.641300517,107.410013,United States of America,0,1,505
newid003620,L0655,repo7,2007,,34.94582,-97.47574,696,0.0326,,,,,,0.1216,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42.84276962,0.1216,,1,3.136548491,United States of America,0,1,25
newid003623,L0656,repo7,2012,,34.9575,-96.70805,101,0.0155,,,,,,5.3312,,,,,113021,,0,0.006622517,0,0,0,0,0,0,0.38410596,0.430463576,0.145695364,0.006622517,0.026490066,0,0,0,0,1615.922974,4.45,31.7,1.526667539,30.99757527,United States of America,0,1,151
newid003624,L0657,repo7,2007,,34.96189,-80.51686,57,0.0981,,,,,,0.5303,,,,,1060925,,0,0,0,0.007843137,0.017647059,0,0,0.350980392,0.42745098,0.005882353,0,0.021568627,0.117647059,0.049019608,0,0,0.001960784,32756.14844,0.24,135.3,5.354075003,107.5684056,United States of America,0,1,510
newid003625,L0658,repo7,2007,,34.9659,-97.67552,4828,0.0046,,,,,,0.2486,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,131.0298157,0.2486,,1,3.136548491,United States of America,0,1,25
newid003626,L0659,repo7,2012,,34.97686,-95.34766,311,0.0138,,,,,,0.1255,,,,,,,0.04,0,0,0.32,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,15.74675369,0.1255,,1,3.136548491,United States of America,0,1,25
newid003627,L0660,127,2015,8,35.001,127.587,BU,0.0054,0.022,,1.6,,,0.81,,8.4,2,6.6,1372048,,0.005076142,0,0.005076142,0.025380711,0.233502538,0,0,0.299492386,0.035532995,0.060913706,0.005076142,0.126903553,0.187817259,0,0,0,0.015228426,16373.74609,0.68,48.7,3.051691212,41.21268902,South Korea,0,1,197
newid003628,L0661,repo7,2007,,35.01895,-85.55981,239,0.0027,,,,,,31.7701,,,,,9368,,0.003431386,4.49E-06,0,0.390913332,0.022997013,0,0,0.280167039,0.201639888,0.024517588,0.007015278,0.027087763,0.011469351,0.026791722,0,8.97E-06,0.003956186,2541225,39.05,56567.5,111.2801008,47835.34315,United States of America,0,1,222942
newid003630,L0662,repo7,2012,,35.02087,-111.4037,103,0.0153,,,,,,0.8145,,,,,1060846,,0,0,0,0,0,0,0,0,0.230769231,0.564102564,0,0,0.051282051,0,0,0,0.153846154,0,0.51,3,1,7.074977557,United States of America,0,1,39
newid003631,L0663,repo7,2007,,35.02063,-81.04742,361,0.0119,,,,,,45.2849,,,,,,,0,0,0,0.063817664,0.017283951,0,0,0.560683761,0.211775878,0.007407407,0.029439696,0.001139601,0.107692308,0.000189934,0,0,0.000569801,349070.5938,45.2849,,18.62669996,1088.237892,United States of America,0,1,5265
newid003632,L0664,repo4,2015,,35.03,33.17,Akaki_Malounda,0.0035,0.18,0.6,,,,,,,0.3,,,,0,0,0,0,0,0,0,0,0,0.739130435,0,0.260869565,0,0,0,0,0,604.2492676,,,1,3.136548491,Cyprus,0,1,23
newid003633,L0665,repo7,2007,,35.03252,-79.04178,1177,0.0166,,,,,,0.1733,,,,,1060839,,0,0,0,0,0.004739336,0,0,0.464454976,0.3507109,0.052132701,0,0.009478673,0.113744076,0,0,0,0.004739336,38942.75781,0.26,52.2,3.278572102,43.68953578,United States of America,0,1,211
newid003635,L0666,repo7,2012,,35.05224,-79.20769,103,0.0031,,,,,,0.5972,,,,,1060811,,0.096551724,0,0,0,0.048275862,0,0,0.820689655,0.006896552,0,0,0.013793103,0.006896552,0,0,0,0.006896552,161.9763489,0.57,34.4,2.349408135,29.85474403,United States of America,0,1,145
newid003636,L0667,repo7,2007,,35.05636,-82.33961,1087,0.0036,,,,,,0.0439,,,,,,,0,0,0,0.5,0,0,0,0.423076923,0.076923077,0,0,0,0,0,0,0,0,270.2338257,0.0439,,1,3.136548491,United States of America,0,1,26
newid003639,L0669,repo7,2012,,35.06335,-82.68426,103,0.0014,,,,,,1.8388,,,,,112995,,0.005813953,0,0,0.889534884,0.058139535,0,0,0.023255814,0,0,0,0.011627907,0.005813953,0,0,0,0.005813953,421.6804199,1.76,39.4,2.400259076,35.40042474,United States of America,0,1,172
newid003640,L0670,repo7,2007,,35.06361,-111.4966,617,0.0024,,,,,,3.4855,,,,,112994,,0.001680672,0,0,0,0,0,0.001680672,0.203361345,0.223529412,0.551260504,0,0,0,0,0,0.008403361,0.010084034,49.82315063,2.37,140.6,4.087410813,126.6425247,United States of America,0,1,595
newid003642,L0672,repo7,2007,,35.09506,-84.60956,751,0.0036,,,,,,7.4461,,,,,112992,,0.003160112,0,0,0.561095506,0.10059691,0,0,0.203125,0.099543539,0.020365169,0.000351124,0.008953652,0.000175562,0.002457865,0,0,0.000175562,30393.51953,6.12,1514.1,16.90525977,1223.14481,United States of America,0,1,5696
newid003643,L0673,repo7,2012,,35.11017,-81.98324,106,0.0047,,,,,,0.7665,,,,,1060745,,0,0,0,0.054461182,0.002317497,0,0,0.579374276,0.249130939,0.081112399,0.018539977,0.002317497,0.011587486,0,0,0,0.001158749,26151.26563,0.34,234.4,7.126780205,185.2180933,United States of America,0,1,863
newid003644,L0674,repo7,2012,,35.11543,-80.26472,124,0.092,,,,,,0.0616,,,,,,,0,0,0,0,0.038461538,0,0,0.807692308,0.153846154,0,0,0,0,0,0,0,0,141.4620056,0.0616,,1,3.136548491,United States of America,0,1,26
newid003645,L0675,repo7,2012,,35.11739,-112.0133,143,0.0135,,,,,,0.1672,,,,,,,0,0,0,0,0,0,0,0.730769231,0.192307692,0.076923077,0,0,0,0,0,0,0,0,0.1672,,1,3.136548491,United States of America,0,1,26
